sentence_id,sentence,n_digits
b_6235,large yellow 85470,5
b_6236,small red 85470,5
b_6237,small blue 85470,5
b_6238,small green 85470,5
b_6239,small yellow 85470,5
b_6240,large red 98781,5
b_6241,large blue 98781,5
b_6242,large green 98781,5
b_6243,large yellow 98781,5
b_6244,small red 98781,5
b_6245,small blue 98781,5
b_6246,small green 98781,5
b_6247,small yellow 98781,5
b_6248,large red 59192,5
b_6249,large blue 59192,5
b_6250,large green 59192,5
b_6251,large yellow 59192,5
b_6252,small red 59192,5
b_6253,small blue 59192,5
b_6254,small green 59192,5
b_6255,small yellow 59192,5
b_6256,large red 61990,5
b_6257,large blue 61990,5
b_6258,large green 61990,5
b_6259,large yellow 61990,5
b_6260,small red 61990,5
b_6261,small blue 61990,5
b_6262,small green 61990,5
b_6263,small yellow 61990,5
b_6264,large red 35995,5
b_6265,large blue 35995,5
b_6266,large green 35995,5
b_6267,large yellow 35995,5
b_6268,small red 35995,5
b_6269,small blue 35995,5
b_6270,small green 35995,5
b_6271,small yellow 35995,5
b_6272,large red 19961,5
b_6273,large blue 19961,5
b_6274,large green 19961,5
b_6275,large yellow 19961,5
b_6276,small red 19961,5
b_6277,small blue 19961,5
b_6278,small green 19961,5
b_6279,small yellow 19961,5
b_6280,large red 87607,5
b_6281,large blue 87607,5
b_6282,large green 87607,5
b_6283,large yellow 87607,5
b_6284,small red 87607,5
b_6285,small blue 87607,5
b_6286,small green 87607,5
b_6287,small yellow 87607,5
b_6288,large red 92213,5
b_6289,large blue 92213,5
b_6290,large green 92213,5
b_6291,large yellow 92213,5
b_6292,small red 92213,5
b_6293,small blue 92213,5
b_6294,small green 92213,5
b_6295,small yellow 92213,5
b_6296,large red 41830,5
b_6297,large blue 41830,5
b_6298,large green 41830,5
b_6299,large yellow 41830,5
b_6300,small red 41830,5
b_6301,small blue 41830,5
b_6302,small green 41830,5
b_6303,small yellow 41830,5
b_6304,large red 23356,5
b_6305,large blue 23356,5
b_6306,large green 23356,5
b_6307,large yellow 23356,5
b_6308,small red 23356,5
b_6309,small blue 23356,5
b_6310,small green 23356,5
b_6311,small yellow 23356,5
b_6312,large red 49529,5
b_6313,large blue 49529,5
b_6314,large green 49529,5
b_6315,large yellow 49529,5
b_6316,small red 49529,5
b_6317,small blue 49529,5
b_6318,small green 49529,5
b_6319,small yellow 49529,5
b_6320,large red 99687,5
b_6321,large blue 99687,5
b_6322,large green 99687,5
b_6323,large yellow 99687,5
b_6324,small red 99687,5
b_6325,small blue 99687,5
b_6326,small green 99687,5
b_6327,small yellow 99687,5
b_6328,large red 88697,5
b_6329,large blue 88697,5
b_6330,large green 88697,5
b_6331,large yellow 88697,5
b_6332,small red 88697,5
b_6333,small blue 88697,5
b_6334,small green 88697,5
b_6335,small yellow 88697,5
b_6336,large red 25866,5
b_6337,large blue 25866,5
b_6338,large green 25866,5
b_6339,large yellow 25866,5
b_6340,small red 25866,5
b_6341,small blue 25866,5
b_6342,small green 25866,5
b_6343,small yellow 25866,5
b_6344,large red 84177,5
b_6345,large blue 84177,5
b_6346,large green 84177,5
b_6347,large yellow 84177,5
b_6348,small red 84177,5
b_6349,small blue 84177,5
b_6350,small green 84177,5
b_6351,small yellow 84177,5
b_6352,large red 15383,5
b_6353,large blue 15383,5
b_6354,large green 15383,5
b_6355,large yellow 15383,5
b_6356,small red 15383,5
b_6357,small blue 15383,5
b_6358,small green 15383,5
b_6359,small yellow 15383,5
b_6360,large red 55508,5
b_6361,large blue 55508,5
b_6362,large green 55508,5
b_6363,large yellow 55508,5
b_6364,small red 55508,5
b_6365,small blue 55508,5
b_6366,small green 55508,5
b_6367,small yellow 55508,5
b_6368,large red 79827,5
b_6369,large blue 79827,5
b_6370,large green 79827,5
b_6371,large yellow 79827,5
b_6372,small red 79827,5
b_6373,small blue 79827,5
b_6374,small green 79827,5
b_6375,small yellow 79827,5
b_6376,large red 66148,5
b_6377,large blue 66148,5
b_6378,large green 66148,5
b_6379,large yellow 66148,5
b_6380,small red 66148,5
b_6381,small blue 66148,5
b_6382,small green 66148,5
b_6383,small yellow 66148,5
b_6384,large red 96706,5
b_6385,large blue 96706,5
b_6386,large green 96706,5
b_6387,large yellow 96706,5
b_6388,small red 96706,5
b_6389,small blue 96706,5
b_6390,small green 96706,5
b_6391,small yellow 96706,5
b_6392,large red 58571,5
b_6393,large blue 58571,5
b_6394,large green 58571,5
b_6395,large yellow 58571,5
b_6396,small red 58571,5
b_6397,small blue 58571,5
b_6398,small green 58571,5
b_6399,small yellow 58571,5
b_6400,large red 19038,5
b_6401,large blue 19038,5
b_6402,large green 19038,5
b_6403,large yellow 19038,5
b_6404,small red 19038,5
b_6405,small blue 19038,5
b_6406,small green 19038,5
b_6407,small yellow 19038,5
b_6408,large red 76317,5
b_6409,large blue 76317,5
b_6410,large green 76317,5
b_6411,large yellow 76317,5
b_6412,small red 76317,5
b_6413,small blue 76317,5
b_6414,small green 76317,5
b_6415,small yellow 76317,5
b_6416,large red 94874,5
b_6417,large blue 94874,5
b_6418,large green 94874,5
b_6419,large yellow 94874,5
b_6420,small red 94874,5
b_6421,small blue 94874,5
b_6422,small green 94874,5
b_6423,small yellow 94874,5
b_6424,large red 54725,5
b_6425,large blue 54725,5
b_6426,large green 54725,5
b_6427,large yellow 54725,5
b_6428,small red 54725,5
b_6429,small blue 54725,5
b_6430,small green 54725,5
b_6431,small yellow 54725,5
b_6432,large red 11658,5
b_6433,large blue 11658,5
b_6434,large green 11658,5
b_6435,large yellow 11658,5
b_6436,small red 11658,5
b_6437,small blue 11658,5
b_6438,small green 11658,5
b_6439,small yellow 11658,5
b_6440,large red 65057,5
b_6441,large blue 65057,5
b_6442,large green 65057,5
b_6443,large yellow 65057,5
b_6444,small red 65057,5
b_6445,small blue 65057,5
b_6446,small green 65057,5
b_6447,small yellow 65057,5
b_6448,large red 74251,5
b_6449,large blue 74251,5
b_6450,large green 74251,5
b_6451,large yellow 74251,5
b_6452,small red 74251,5
b_6453,small blue 74251,5
b_6454,small green 74251,5
b_6455,small yellow 74251,5
b_6456,large red 23833,5
b_6457,large blue 23833,5
b_6458,large green 23833,5
b_6459,large yellow 23833,5
b_6460,small red 23833,5
b_6461,small blue 23833,5
b_6462,small green 23833,5
b_6463,small yellow 23833,5
b_6464,large red 66822,5
b_6465,large blue 66822,5
b_6466,large green 66822,5
b_6467,large yellow 66822,5
b_6468,small red 66822,5
b_6469,small blue 66822,5
b_6470,small green 66822,5
b_6471,small yellow 66822,5
b_6472,large red 57472,5
b_6473,large blue 57472,5
b_6474,large green 57472,5
b_6475,large yellow 57472,5
b_6476,small red 57472,5
b_6477,small blue 57472,5
b_6478,small green 57472,5
b_6479,small yellow 57472,5
b_6480,large red 93307,5
b_6481,large blue 93307,5
b_6482,large green 93307,5
b_6483,large yellow 93307,5
b_6484,small red 93307,5
b_6485,small blue 93307,5
b_6486,small green 93307,5
b_6487,small yellow 93307,5
b_6488,large red 70258,5
b_6489,large blue 70258,5
b_6490,large green 70258,5
b_6491,large yellow 70258,5
b_6492,small red 70258,5
b_6493,small blue 70258,5
b_6494,small green 70258,5
b_6495,small yellow 70258,5
b_6496,large red 30052,5
b_6497,large blue 30052,5
b_6498,large green 30052,5
b_6499,large yellow 30052,5
b_6500,small red 30052,5
b_6501,small blue 30052,5
b_6502,small green 30052,5
b_6503,small yellow 30052,5
b_6504,large red 67080,5
b_6505,large blue 67080,5
b_6506,large green 67080,5
b_6507,large yellow 67080,5
b_6508,small red 67080,5
b_6509,small blue 67080,5
b_6510,small green 67080,5
b_6511,small yellow 67080,5
b_6512,large red 33086,5
b_6513,large blue 33086,5
b_6514,large green 33086,5
b_6515,large yellow 33086,5
b_6516,small red 33086,5
b_6517,small blue 33086,5
b_6518,small green 33086,5
b_6519,small yellow 33086,5
b_6520,large red 78386,5
b_6521,large blue 78386,5
b_6522,large green 78386,5
b_6523,large yellow 78386,5
b_6524,small red 78386,5
b_6525,small blue 78386,5
b_6526,small green 78386,5
b_6527,small yellow 78386,5
b_6528,large red 95256,5
b_6529,large blue 95256,5
b_6530,large green 95256,5
b_6531,large yellow 95256,5
b_6532,small red 95256,5
b_6533,small blue 95256,5
b_6534,small green 95256,5
b_6535,small yellow 95256,5
b_6536,large red 45400,5
b_6537,large blue 45400,5
b_6538,large green 45400,5
b_6539,large yellow 45400,5
b_6540,small red 45400,5
b_6541,small blue 45400,5
b_6542,small green 45400,5
b_6543,small yellow 45400,5
b_6544,large red 90728,5
b_6545,large blue 90728,5
b_6546,large green 90728,5
b_6547,large yellow 90728,5
b_6548,small red 90728,5
b_6549,small blue 90728,5
b_6550,small green 90728,5
b_6551,small yellow 90728,5
b_6552,large red 80539,5
b_6553,large blue 80539,5
b_6554,large green 80539,5
b_6555,large yellow 80539,5
b_6556,small red 80539,5
b_6557,small blue 80539,5
b_6558,small green 80539,5
b_6559,small yellow 80539,5
b_6560,large red 73372,5
b_6561,large blue 73372,5
b_6562,large green 73372,5
b_6563,large yellow 73372,5
b_6564,small red 73372,5
b_6565,small blue 73372,5
b_6566,small green 73372,5
b_6567,small yellow 73372,5
b_6568,large red 70931,5
b_6569,large blue 70931,5
b_6570,large green 70931,5
b_6571,large yellow 70931,5
b_6572,small red 70931,5
b_6573,small blue 70931,5
b_6574,small green 70931,5
b_6575,small yellow 70931,5
b_6576,large red 67091,5
b_6577,large blue 67091,5
b_6578,large green 67091,5
b_6579,large yellow 67091,5
b_6580,small red 67091,5
b_6581,small blue 67091,5
b_6582,small green 67091,5
b_6583,small yellow 67091,5
b_6584,large red 87656,5
b_6585,large blue 87656,5
b_6586,large green 87656,5
b_6587,large yellow 87656,5
b_6588,small red 87656,5
b_6589,small blue 87656,5
b_6590,small green 87656,5
b_6591,small yellow 87656,5
b_6592,large red 45179,5
b_6593,large blue 45179,5
b_6594,large green 45179,5
b_6595,large yellow 45179,5
b_6596,small red 45179,5
b_6597,small blue 45179,5
b_6598,small green 45179,5
b_6599,small yellow 45179,5
b_6600,large red 52245,5
b_6601,large blue 52245,5
b_6602,large green 52245,5
b_6603,large yellow 52245,5
b_6604,small red 52245,5
b_6605,small blue 52245,5
b_6606,small green 52245,5
b_6607,small yellow 52245,5
b_6608,large red 42177,5
b_6609,large blue 42177,5
b_6610,large green 42177,5
b_6611,large yellow 42177,5
b_6612,small red 42177,5
b_6613,small blue 42177,5
b_6614,small green 42177,5
b_6615,small yellow 42177,5
b_6616,large red 21359,5
b_6617,large blue 21359,5
b_6618,large green 21359,5
b_6619,large yellow 21359,5
b_6620,small red 21359,5
b_6621,small blue 21359,5
b_6622,small green 21359,5
b_6623,small yellow 21359,5
b_6624,large red 46559,5
b_6625,large blue 46559,5
b_6626,large green 46559,5
b_6627,large yellow 46559,5
b_6628,small red 46559,5
b_6629,small blue 46559,5
b_6630,small green 46559,5
b_6631,small yellow 46559,5
b_6632,large red 69087,5
b_6633,large blue 69087,5
b_6634,large green 69087,5
b_6635,large yellow 69087,5
b_6636,small red 69087,5
b_6637,small blue 69087,5
b_6638,small green 69087,5
b_6639,small yellow 69087,5
b_6640,large red 41963,5
b_6641,large blue 41963,5
b_6642,large green 41963,5
b_6643,large yellow 41963,5
b_6644,small red 41963,5
b_6645,small blue 41963,5
b_6646,small green 41963,5
b_6647,small yellow 41963,5
b_6648,large red 70910,5
b_6649,large blue 70910,5
b_6650,large green 70910,5
b_6651,large yellow 70910,5
b_6652,small red 70910,5
b_6653,small blue 70910,5
b_6654,small green 70910,5
b_6655,small yellow 70910,5
b_6656,large red 84691,5
b_6657,large blue 84691,5
b_6658,large green 84691,5
b_6659,large yellow 84691,5
b_6660,small red 84691,5
b_6661,small blue 84691,5
b_6662,small green 84691,5
b_6663,small yellow 84691,5
b_6664,large red 89997,5
b_6665,large blue 89997,5
b_6666,large green 89997,5
b_6667,large yellow 89997,5
b_6668,small red 89997,5
b_6669,small blue 89997,5
b_6670,small green 89997,5
b_6671,small yellow 89997,5
b_6672,large red 97580,5
b_6673,large blue 97580,5
b_6674,large green 97580,5
b_6675,large yellow 97580,5
b_6676,small red 97580,5
b_6677,small blue 97580,5
b_6678,small green 97580,5
b_6679,small yellow 97580,5
b_6680,large red 59674,5
b_6681,large blue 59674,5
b_6682,large green 59674,5
b_6683,large yellow 59674,5
b_6684,small red 59674,5
b_6685,small blue 59674,5
b_6686,small green 59674,5
b_6687,small yellow 59674,5
b_6688,large red 54092,5
b_6689,large blue 54092,5
b_6690,large green 54092,5
b_6691,large yellow 54092,5
b_6692,small red 54092,5
b_6693,small blue 54092,5
b_6694,small green 54092,5
b_6695,small yellow 54092,5
b_6696,large red 13761,5
b_6697,large blue 13761,5
b_6698,large green 13761,5
b_6699,large yellow 13761,5
b_6700,small red 13761,5
b_6701,small blue 13761,5
b_6702,small green 13761,5
b_6703,small yellow 13761,5
b_6704,large red 74789,5
b_6705,large blue 74789,5
b_6706,large green 74789,5
b_6707,large yellow 74789,5
b_6708,small red 74789,5
b_6709,small blue 74789,5
b_6710,small green 74789,5
b_6711,small yellow 74789,5
b_6712,large red 52600,5
b_6713,large blue 52600,5
b_6714,large green 52600,5
b_6715,large yellow 52600,5
b_6716,small red 52600,5
b_6717,small blue 52600,5
b_6718,small green 52600,5
b_6719,small yellow 52600,5
b_6720,large red 33834,5
b_6721,large blue 33834,5
b_6722,large green 33834,5
b_6723,large yellow 33834,5
b_6724,small red 33834,5
b_6725,small blue 33834,5
b_6726,small green 33834,5
b_6727,small yellow 33834,5
b_6728,large red 73904,5
b_6729,large blue 73904,5
b_6730,large green 73904,5
b_6731,large yellow 73904,5
b_6732,small red 73904,5
b_6733,small blue 73904,5
b_6734,small green 73904,5
b_6735,small yellow 73904,5
b_6736,large red 37802,5
b_6737,large blue 37802,5
b_6738,large green 37802,5
b_6739,large yellow 37802,5
b_6740,small red 37802,5
b_6741,small blue 37802,5
b_6742,small green 37802,5
b_6743,small yellow 37802,5
b_6744,large red 56507,5
b_6745,large blue 56507,5
b_6746,large green 56507,5
b_6747,large yellow 56507,5
b_6748,small red 56507,5
b_6749,small blue 56507,5
b_6750,small green 56507,5
b_6751,small yellow 56507,5
b_6752,large red 43862,5
b_6753,large blue 43862,5
b_6754,large green 43862,5
b_6755,large yellow 43862,5
b_6756,small red 43862,5
b_6757,small blue 43862,5
b_6758,small green 43862,5
b_6759,small yellow 43862,5
b_6760,large red 54608,5
b_6761,large blue 54608,5
b_6762,large green 54608,5
b_6763,large yellow 54608,5
b_6764,small red 54608,5
b_6765,small blue 54608,5
b_6766,small green 54608,5
b_6767,small yellow 54608,5
b_6768,large red 46655,5
b_6769,large blue 46655,5
b_6770,large green 46655,5
b_6771,large yellow 46655,5
b_6772,small red 46655,5
b_6773,small blue 46655,5
b_6774,small green 46655,5
b_6775,small yellow 46655,5
b_6776,large red 88139,5
b_6777,large blue 88139,5
b_6778,large green 88139,5
b_6779,large yellow 88139,5
b_6780,small red 88139,5
b_6781,small blue 88139,5
b_6782,small green 88139,5
b_6783,small yellow 88139,5
b_6784,large red 46211,5
b_6785,large blue 46211,5
b_6786,large green 46211,5
b_6787,large yellow 46211,5
b_6788,small red 46211,5
b_6789,small blue 46211,5
b_6790,small green 46211,5
b_6791,small yellow 46211,5
b_6792,large red 82848,5
b_6793,large blue 82848,5
b_6794,large green 82848,5
b_6795,large yellow 82848,5
b_6796,small red 82848,5
b_6797,small blue 82848,5
b_6798,small green 82848,5
b_6799,small yellow 82848,5
b_6800,large red 11330,5
b_6801,large blue 11330,5
b_6802,large green 11330,5
b_6803,large yellow 11330,5
b_6804,small red 11330,5
b_6805,small blue 11330,5
b_6806,small green 11330,5
b_6807,small yellow 11330,5
b_6808,large red 77715,5
b_6809,large blue 77715,5
b_6810,large green 77715,5
b_6811,large yellow 77715,5
b_6812,small red 77715,5
b_6813,small blue 77715,5
b_6814,small green 77715,5
b_6815,small yellow 77715,5
b_6816,large red 35042,5
b_6817,large blue 35042,5
b_6818,large green 35042,5
b_6819,large yellow 35042,5
b_6820,small red 35042,5
b_6821,small blue 35042,5
b_6822,small green 35042,5
b_6823,small yellow 35042,5
b_6824,large red 21221,5
b_6825,large blue 21221,5
b_6826,large green 21221,5
b_6827,large yellow 21221,5
b_6828,small red 21221,5
b_6829,small blue 21221,5
b_6830,small green 21221,5
b_6831,small yellow 21221,5
b_6832,large red 41635,5
b_6833,large blue 41635,5
b_6834,large green 41635,5
b_6835,large yellow 41635,5
b_6836,small red 41635,5
b_6837,small blue 41635,5
b_6838,small green 41635,5
b_6839,small yellow 41635,5
b_6840,large red 63271,5
b_6841,large blue 63271,5
b_6842,large green 63271,5
b_6843,large yellow 63271,5
b_6844,small red 63271,5
b_6845,small blue 63271,5
b_6846,small green 63271,5
b_6847,small yellow 63271,5
b_6848,large red 74038,5
b_6849,large blue 74038,5
b_6850,large green 74038,5
b_6851,large yellow 74038,5
b_6852,small red 74038,5
b_6853,small blue 74038,5
b_6854,small green 74038,5
b_6855,small yellow 74038,5
b_6856,large red 82768,5
b_6857,large blue 82768,5
b_6858,large green 82768,5
b_6859,large yellow 82768,5
b_6860,small red 82768,5
